"Category","people","id","opportunity.x","percentile.x","cutoff.x","accessibility.x","opportunity.y","percentile.y","cutoff.y","accessibility.y","geometry","change"
"Population",500,"984",NA,50,45,233903.429772043,NA,50,45,267946.062407949,c(-123.111764733455, 49.2649390189566),34042.632635906
"Population",500,"985",NA,50,45,25316.1853875546,NA,50,45,25471.2339090519,c(-122.82509565924, 49.1158521241885),155.048521497301
"Population",500,"986",NA,50,45,163384.599467858,NA,50,45,188428.195975854,c(-123.151982148548, 49.2566696051542),25043.596507996
"Population",500,"987",NA,50,45,38189.2038506817,NA,50,45,45253.7030875452,c(-122.818765353766, 49.1342550857919),7064.4992368635
"Population",500,"988",NA,50,45,20360.0960028782,NA,50,45,20367.728687814,c(-122.632919673338, 49.2260428003142),7.63268493580108
"Population",500,"989",NA,50,45,235868.122460295,NA,50,45,248966.458727244,c(-123.10522896947, 49.2821540779295),13098.336266949
"Population",500,"990",NA,50,45,79187.174938471,NA,50,45,83686.8142905211,c(-123.118243517153, 49.180587254605),4499.6393520501
"Population",500,"991",NA,50,45,65797.198791907,NA,50,45,79819.9995725057,c(-122.792340684689, 49.2829526883768),14022.8007805987
"Population",500,"992",NA,50,45,73230.8550290175,NA,50,45,81301.9495947247,c(-122.794052598366, 49.1911045195417),8071.0945657072
"Population",500,"993",NA,50,45,77341.9783171264,NA,50,45,83511.4689295097,c(-122.95872642637, 49.2250950643342),6169.49061238331
"Population",500,"994",NA,50,45,44097.7700382219,NA,50,45,46086.0158531612,c(-122.935991915387, 49.1900714878943),1988.24581493931
"Population",500,"995",NA,50,45,97027.5177921952,NA,50,45,113712.71678479,c(-122.975982767796, 49.2481493188512),16685.1989925948
"Population",500,"996",NA,50,45,236596.698725284,NA,50,45,250314.330423202,c(-123.100782303348, 49.2764336945367),13717.631697918
"Population",500,"997",NA,50,45,136745.16763362,NA,50,45,154414.096523183,c(-123.0079312579, 49.242171200277),17668.928889563
"Population",500,"998",NA,50,45,163152.302742414,NA,50,45,178840.328153418,c(-122.99253081135, 49.2240955589152),15688.025411004
"Population",500,"999",NA,50,45,41023.9098411452,NA,50,45,43462.5036053076,c(-122.843777125088, 49.243948665428),2438.5937641624
"Population",500,"1000",NA,50,45,38184.3637798029,NA,50,45,45957.878233829,c(-122.668941698152, 49.1301761314677),7773.5144540261
"Population",500,"1001",NA,50,45,226416.497741909,NA,50,45,243803.854221807,c(-123.035319002014, 49.2350324854008),17387.356479898
"Population",500,"1002",NA,50,45,153118.663975399,NA,50,45,189130.914241969,c(-123.046010399893, 49.2661319304109),36012.25026657
"Population",500,"1003",NA,50,45,46423.6643166905,NA,50,45,47055.6011359007,c(-123.102817039448, 49.1357160573211),631.936819210205
"Population",500,"1004",NA,50,45,20090.1112767956,NA,50,45,20591.3267890598,c(-122.816600530187, 49.1213884409509),501.2155122642
"Population",500,"1005",NA,50,45,38461.993827231,NA,50,45,38869.4153412373,c(-122.856872559684, 49.1263060216994),407.421514006295
"Population",500,"1006",NA,50,45,37367.3090442685,NA,50,45,44378.9566658063,c(-122.831117495708, 49.1478877607178),7011.6476215378
"Population",500,"1007",NA,50,45,94698.7679987729,NA,50,45,99968.2605958764,c(-123.128013567944, 49.1608302638443),5269.4925971035
"Population",500,"1008",NA,50,45,47474.3346111903,NA,50,45,49766.0561292835,c(-123.164508494319, 49.1596406759242),2291.7215180932
"Population",500,"1009",NA,50,45,33286.3152920722,NA,50,45,33685.1928041465,c(-122.856773152086, 49.1097278682448),398.877512074301
"Population",500,"1010",NA,50,45,57123.9786388443,NA,50,45,62899.1558246234,c(-122.805967104637, 49.1951036349345),5775.1771857791
"Population",500,"1011",NA,50,45,3487.98138642561,NA,50,45,3664.13662168797,c(-122.595846208174, 49.0919397995465),176.15523526236
"Population",500,"1012",NA,50,45,268093.301775795,NA,50,45,279233.93775189,c(-123.107690755181, 49.2789074473986),11140.635976095
"Population",500,"1013",NA,50,45,136257.581961165,NA,50,45,144940.985504231,c(-123.138351627626, 49.1712737384871),8683.403543066
"Population",500,"1014",NA,50,45,0,NA,50,45,0,c(-122.352312600955, 49.1262666985386),0
"Population",500,"1015",NA,50,45,43882.5093193104,NA,50,45,54454.0342625075,c(-122.777995537674, 49.1731172179766),10571.5249431971
"Population",500,"1016",NA,50,45,1943.88625612238,NA,50,45,1943.88625612238,c(-122.377301263903, 49.0605598658888),0
"Population",500,"1017",NA,50,45,1773.50462901054,NA,50,45,1773.50462901054,c(-122.353409981859, 49.0591833805012),0
"Population",500,"1018",NA,50,45,1388.89933489956,NA,50,45,1388.89933489956,c(-122.334856868538, 49.0630803598584),0
"Population",500,"1019",NA,50,45,101761.919801184,NA,50,45,132500.452991495,c(-123.026862286634, 49.2614929745406),30738.533190311
"Population",500,"1020",NA,50,45,1861.07347965626,NA,50,45,1861.07347965626,c(-122.338700732648, 49.064241950886),0
"Population",500,"1021",NA,50,45,2910.60126874197,NA,50,45,2932.41877463789,c(-122.462696588438, 49.0546083872711),21.8175058959196
"Population",500,"1022",NA,50,45,165926.654578161,NA,50,45,176120.39992251,c(-123.139224468983, 49.2848338378997),10193.745344349
"Population",500,"1023",NA,50,45,211128.3926577,NA,50,45,225143.675190036,c(-123.128326131688, 49.2729741481178),14015.282532336
"Population",500,"1024",NA,50,45,8411.26848787095,NA,50,45,8411.54505011735,c(-122.830377228872, 49.0335166659151),0.276562246399408
"Population",500,"1025",NA,50,45,11729.8814868108,NA,50,45,12334.5124150894,c(-122.650422504134, 49.0932402020701),604.630928278601
"Population",500,"1026",NA,50,45,29837.7437340727,NA,50,45,31604.640049009,c(-123.03507316135, 49.3282948664855),1766.8963149363
"Population",500,"1027",NA,50,45,41194.9033818427,NA,50,45,41673.7005349778,c(-123.056254415516, 49.3285917652472),478.7971531351
"Population",500,"1028",NA,50,45,91017.0485268671,NA,50,45,104633.566770961,c(-122.963452285232, 49.2389607422559),13616.5182440939
"Population",500,"1029",NA,50,45,12509.946676324,NA,50,45,12516.1954418345,c(-122.60672625885, 49.2261097508767),6.24876551049965
"Population",500,"1030",NA,50,45,40524.5263046004,NA,50,45,42456.2186993748,c(-122.782587924059, 49.2728765447958),1931.6923947744
"Population",500,"1031",NA,50,45,17200.4929872487,NA,50,45,18810.6874833423,c(-122.749038236833, 49.2875932789431),1610.1944960936
"Population",500,"1032",NA,50,45,17782.2671958998,NA,50,45,18287.1615360072,c(-122.783580678859, 49.2488565537177),504.894340107399
"Population",500,"1033",NA,50,45,27334.8547616033,NA,50,45,28331.6368642527,c(-122.909382058441, 49.1601661582183),996.782102649402
"Population",500,"1034",NA,50,45,129704.063325506,NA,50,45,147684.666539796,c(-122.978482541746, 49.2192812867253),17980.60321429
"Population",500,"1035",NA,50,45,88887.8385442634,NA,50,45,93495.092522053,c(-123.13678801732, 49.2082515238649),4607.2539777896
"Population",500,"1036",NA,50,45,106775.542844342,NA,50,45,108841.904743699,c(-123.08591500763, 49.2199821214056),2066.361899357
"Population",500,"1037",NA,50,45,59894.4516656908,NA,50,45,79108.0563045068,c(-122.889285283247, 49.1850510140922),19213.604638816
"Population",500,"1038",NA,50,45,62365.7174663828,NA,50,45,63362.117389407,c(-123.069413334117, 49.3211753434598),996.399923024204
"Population",500,"1039",NA,50,45,443.529454626572,NA,50,45,443.529454626572,c(-122.31698894098, 49.1561474437587),0
"Population",500,"1040",NA,50,45,153694.079381535,NA,50,45,178748.351915529,c(-122.851588713416, 49.1995038023869),25054.272533994
"Population",500,"1041",NA,50,45,213098.196653974,NA,50,45,249090.392343754,c(-123.09857639722, 49.2601187009351),35992.19568978
"Population",500,"1042",NA,50,45,15640.5352269201,NA,50,45,16836.7810394721,c(-122.612608053994, 49.0941661146208),1196.245812552
"Population",500,"1043",NA,50,45,0,NA,50,45,0,c(-122.418576030172, 49.0297312834138),0
"Population",500,"1044",NA,50,45,32259.0918810198,NA,50,45,33558.593392928,c(-122.901266822389, 49.141849423292),1299.5015119082
"Population",500,"1045",NA,50,45,129843.412301137,NA,50,45,181200.921549819,c(-123.042708044529, 49.269185411091),51357.509248682
"Population",500,"1046",NA,50,45,123576.527908117,NA,50,45,133150.033448676,c(-122.920935704282, 49.2083707549),9573.505540559
"Population",500,"1047",NA,50,45,142084.050158952,NA,50,45,199136.322054967,c(-123.004866647356, 49.2717003891),57052.271896015
"Population",500,"1048",NA,50,45,991.659495841732,NA,50,45,991.659495841732,c(-123.129579454716, 49.0536934224735),0
"Population",500,"1049",NA,50,45,207911.718147896,NA,50,45,234354.446603153,c(-123.041008606931, 49.2438576807089),26442.728455257
"Population",500,"1050",NA,50,45,48309.104650188,NA,50,45,53081.9635273071,c(-122.849149699462, 49.2551828846326),4772.85887711911
"Population",500,"1051",NA,50,45,216936.842238471,NA,50,45,238127.066343535,c(-123.114273065148, 49.2702037558383),21190.224105064
"Population",500,"1052",NA,50,45,183604.646807366,NA,50,45,201027.86576665,c(-123.088483100538, 49.2829170862681),17423.218959284
"Population",500,"1053",NA,50,45,14745.3879590618,NA,50,45,15493.8418829009,c(-122.812368094841, 49.1079614408765),748.453923839101
"Population",500,"1054",NA,50,45,157167.549756739,NA,50,45,161564.552373456,c(-123.062507311745, 49.2235002873863),4397.00261671701
"Population",500,"1055",NA,50,45,99419.8809542276,NA,50,45,129376.396672593,c(-122.95335813783, 49.2651821680584),29956.5157183654
"Population",500,"1056",NA,50,45,138199.561913992,NA,50,45,162323.645797781,c(-123.177919492995, 49.26988808106),24124.083883789
"Population",500,"1057",NA,50,45,108381.96933953,NA,50,45,121215.787667155,c(-123.171192233977, 49.2389297609064),12833.818327625
"Population",500,"1058",NA,50,45,41495.0832178166,NA,50,45,43277.9672332193,c(-123.175384016624, 49.1557695911304),1782.8840154027
"Population",500,"1059",NA,50,45,16995.85351535,NA,50,45,17870.1583590622,c(-122.787069817582, 49.3047652660408),874.304843712198
"Population",500,"1060",NA,50,45,24995.1336777974,NA,50,45,28613.7871916723,c(-122.781526880219, 49.1887801321725),3618.6535138749
"Population",500,"1061",NA,50,45,27921.0917975597,NA,50,45,30563.5845997796,c(-122.836674028883, 49.2957032640125),2642.4928022199
"Population",500,"1062",NA,50,45,94324.8212751825,NA,50,45,105674.092683618,c(-122.916652229606, 49.2194522585516),11349.2714084355
"Population",500,"1063",NA,50,45,2866.75042237295,NA,50,45,2897.33785123313,c(-122.781779769001, 49.0734437410965),30.5874288601799
"Population",500,"1064",NA,50,45,189551.915065062,NA,50,45,262066.772838443,c(-123.152136198375, 49.2635803022979),72514.857773381
"Population",500,"1065",NA,50,45,56810.1618174088,NA,50,45,60948.4930971966,c(-123.150961117642, 49.2105270980674),4138.3312797878
"Population",500,"1066",NA,50,45,1385.47536443687,NA,50,45,1385.47536443687,c(-122.334712523802, 49.062054824715),0
"Population",500,"1067",NA,50,45,41049.628416045,NA,50,45,42052.184469233,c(-122.961255536769, 49.183473230845),1002.556053188
"Population",500,"1068",NA,50,45,150734.947643806,NA,50,45,164896.530920817,c(-123.114505689369, 49.216907840832),14161.583277011
"Population",500,"1069",NA,50,45,35578.9045614925,NA,50,45,42525.6382087279,c(-122.794144236044, 49.1852267816303),6946.7336472354
"Population",500,"1070",NA,50,45,20506.5198013025,NA,50,45,22858.1159101564,c(-122.776649078853, 49.187903278729),2351.5961088539
"Population",500,"1071",NA,50,45,179964.118742672,NA,50,45,194299.687115892,c(-122.914512902049, 49.1997071280321),14335.56837322
"Population",500,"1072",NA,50,45,77843.2470616279,NA,50,45,98441.7522507334,c(-122.94836033741, 49.2550547819888),20598.5051891055
"Population",500,"1073",NA,50,45,17016.1495933631,NA,50,45,18253.0251655404,c(-122.773095600291, 49.3002310703677),1236.8755721773
"Population",500,"1074",NA,50,45,170789.81324548,NA,50,45,217222.074209512,c(-123.147581911131, 49.2628042496079),46432.260964032
"Population",500,"1075",NA,50,45,59769.1553680016,NA,50,45,73464.0372434563,c(-123.234465721695, 49.2592307560669),13694.8818754547
"Population",500,"1076",NA,50,45,170241.985096867,NA,50,45,183489.388765946,c(-123.051679633185, 49.2667579333633),13247.403669079
"Population",500,"1077",NA,50,45,9109.02046062908,NA,50,45,9174.03908803517,c(-123.064787068644, 49.1024651079343),65.0186274060889
"Population",500,"1078",NA,50,45,43018.5498910216,NA,50,45,44227.7220200314,c(-122.891607716516, 49.1362182855024),1209.1721290098
"Population",500,"1079",NA,50,45,45812.6921370402,NA,50,45,47341.5139197947,c(-123.122849615021, 49.3303859483427),1528.8217827545
"Population",500,"1080",NA,50,45,4958.69445453947,NA,50,45,5209.32017583413,c(-122.829111458738, 49.3101658741464),250.62572129466
"Population",500,"1081",NA,50,45,58213.2465133658,NA,50,45,65126.7756857457,c(-122.865230928924, 49.2659102522865),6913.5291723799
"Population",500,"1082",NA,50,45,264395.297683621,NA,50,45,280476.194576948,c(-123.118046475777, 49.2805989602048),16080.896893327
"Population",500,"1083",NA,50,45,116064.865491309,NA,50,45,118948.960488967,c(-123.093185613128, 49.2141994334243),2884.094997658
"Population",500,"1084",NA,50,45,27295.3527973009,NA,50,45,28110.8026127879,c(-123.084405226953, 49.1772854326037),815.449815486998
"Population",500,"1085",NA,50,45,23348.1726046394,NA,50,45,25987.8129642317,c(-122.680373144796, 49.1318531422743),2639.6403595923
"Population",500,"1086",NA,50,45,70843.0909048393,NA,50,45,85412.874957296,c(-122.985477158061, 49.2513832231328),14569.7840524567
"Population",500,"1087",NA,50,45,25551.3456176123,NA,50,45,26180.484265695,c(-123.166707803942, 49.1367218133352),629.138648082699
"Population",500,"1088",NA,50,45,40601.779115145,NA,50,45,43740.6106516025,c(-122.888675357679, 49.1509072135927),3138.8315364575
"Population",500,"1089",NA,50,45,144097.560061215,NA,50,45,155389.117121252,c(-122.91949784149, 49.1997599344036),11291.557060037
"Population",500,"1090",NA,50,45,24116.8214239519,NA,50,45,25563.2963794174,c(-122.809040640153, 49.1155657100215),1446.4749554655
"Population",500,"1091",NA,50,45,70612.3831940522,NA,50,45,75776.2377881052,c(-122.857424588344, 49.1771621654843),5163.85459405299
"Population",500,"1092",NA,50,45,90974.7457740265,NA,50,45,115736.144420181,c(-122.961353244856, 49.2634313935576),24761.3986461545
"Population",500,"1093",NA,50,45,34766.0599563254,NA,50,45,48160.2555286884,c(-122.782231049121, 49.1694645505433),13394.195572363
"Population",500,"1094",NA,50,45,34746.8492364498,NA,50,45,48485.5139506469,c(-122.661509846377, 49.1019981701545),13738.6647141971
"Population",500,"1095",NA,50,45,27607.1902674711,NA,50,45,27770.1530221643,c(-122.655509456696, 49.2203211316463),162.962754693202
"Population",500,"1096",NA,50,45,124839.042208287,NA,50,45,150468.020313088,c(-123.183008738286, 49.2575712890302),25628.978104801
"Population",500,"1097",NA,50,45,20744.3665951845,NA,50,45,22983.9944996102,c(-122.754780606977, 49.2814612453227),2239.6279044257
"Population",500,"1098",NA,50,45,64242.9154536178,NA,50,45,68187.8441006531,c(-123.110175944228, 49.1973764000974),3944.9286470353
"Population",500,"1099",NA,50,45,226951.732763981,NA,50,45,231854.820696009,c(-123.090532849345, 49.2331643106371),4903.08793202799
"Population",500,"1100",NA,50,45,183423.002323683,NA,50,45,203880.77764161,c(-123.129722601377, 49.2675219578773),20457.775317927
"Population",500,"1101",NA,50,45,147184.193420177,NA,50,45,163754.669832913,c(-123.008357580064, 49.2371943948197),16570.476412736
"Population",500,"1102",NA,50,45,119595.915688169,NA,50,45,125380.20833135,c(-123.125109578726, 49.1772478193975),5784.292643181
"Population",500,"1103",NA,50,45,35052.1131290326,NA,50,45,35566.2669755586,c(-123.11118145785, 49.1387460061932),514.153846526002
"Population",500,"1104",NA,50,45,185978.030979392,NA,50,45,195735.165797083,c(-123.043267596168, 49.2370432531359),9757.134817691
"Population",500,"1105",NA,50,45,16729.8154254251,NA,50,45,17829.3913131941,c(-122.770189648991, 49.20000362857),1099.575887769
"Population",500,"1106",NA,50,45,91091.443480629,NA,50,45,99154.5991515275,c(-122.921882606635, 49.2106150099063),8063.1556708985
"Population",500,"1107",NA,50,45,13429.1242722406,NA,50,45,14534.3095466626,c(-122.878488558608, 49.1585613673806),1105.185274422
"Population",500,"1108",NA,50,45,93159.1276303776,NA,50,45,103945.212052627,c(-122.799783102147, 49.2746931445181),10786.0844222494
"Population",500,"1109",NA,50,45,8268.38277727321,NA,50,45,8400.44309213371,c(-122.920096553924, 49.1290175692914),132.060314860501
"Population",500,"1110",NA,50,45,4679.10225307008,NA,50,45,4749.25594795698,c(-122.915283188037, 49.1247486874205),70.1536948868998
"Population",500,"1111",NA,50,45,70411.7618626417,NA,50,45,86390.1310266411,c(-123.235075334344, 49.2585435484809),15978.3691639994
"Population",500,"1112",NA,50,45,0,NA,50,45,0,c(-122.65604491694, 49.0384249525172),0
"Population",500,"1113",NA,50,45,59976.4049042294,NA,50,45,111336.517484038,c(-122.958400800731, 49.2730261600186),51360.1125798086
"Population",500,"1114",NA,50,45,111827.37080665,NA,50,45,119005.794764908,c(-123.131966178554, 49.1633436916498),7178.423958258
